StateUniqueIdentifier	AgencyCode	StateAbbreviation	BmpShortname	GeographyName	LoadSourceGroup	Amount	Unit
beebop	DOD	PA	EandS1	N42001PM3_3040_3340	CSS Construction	0.0	Acres
beebop	DOD	PA	EandS2	N42001PM3_3040_3340	CSS Construction	0.0	Acres
beebop	DOD	PA	EandS3	N42001PM3_3040_3340	CSS Construction	0.0	Acres
beebop	DOD	PA	UrbanNMMDCA	N42001PM3_3040_3340	CSS Construction	0.0	Acres
beebop	DOD	PA	UrbanNMMDDIY	N42001PM3_3040_3340	CSS Construction	0.0	Acres
beebop	DOD	PA	UrbanNMPlan	N42001PM3_3040_3340	CSS Construction	0.0	Acres
beebop	DOD	PA	UrbanNMPlanHR	N42001PM3_3040_3340	CSS Construction	0.0	Acres
beebop	DOD	PA	UrbanNMPlanLR	N42001PM3_3040_3340	CSS Construction	0.0	Acres
beebop	DOD	PA	ConPlan	N42001PM3_3040_3340	Ag Open Space	0.0	Acres
beebop	DOD	PA	DitchFilter	N42001PM3_3040_3340	Ag Open Space	0.0	Acres
beebop	DOD	PA	TreePlant	N42001PM3_3040_3340	Ag Open Space	0.0	Acres
beebop	DOD	PA	WaterContStruc	N42001PM3_3040_3340	Ag Open Space	0.0	Acres
beebop	DOD	PA	WetlandCreateFloodplain	N42001PM3_3040_3340	Ag Open Space	0.0	Acres
beebop	DOD	PA	WetlandCreateHeadwater	N42001PM3_3040_3340	Ag Open Space	0.0	Acres
beebop	DOD	PA	WetlandRestoreFloodplain	N42001PM3_3040_3340	Ag Open Space	0.0	Acres
beebop	DOD	PA	WetlandRestoreHeadwater	N42001PM3_3040_3340	Ag Open Space	0.0	Acres
beebop	DOD	PA	CarSeqAltCrop	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradLEA	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradLED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradLEO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradLND	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradLNO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradAREA	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradARED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradAREO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradARND	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradARNO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradBEA	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradBED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradBEO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradBND	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradBNO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradBREA	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradBRED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradBREO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradFEA	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradFED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradFEO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradFPEA	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradFPED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradFPEO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradFPND	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradFPNO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradLGLEA	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradLGLED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradLGLEO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradLGLND	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradLGLNO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradLGHEA	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradLGHED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradLGHEO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradLGHND	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradLGHNO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradOHEA	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradOHED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradOHEO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradOHND	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradOHNO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradOKEA	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradOKED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradOKEO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradREA	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradRED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradREO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradRLD	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradRLO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradRND	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradRNO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradTEA	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradTED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradTEO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradTLD	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradTLO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradTND	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradTNO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradWEA	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradWED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradWEO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradWLD	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradWLO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradWND	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradWNO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutARED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutAREO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutARND	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutARNO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutBED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutBEO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutBND	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutBNO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutBRED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutBREO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutFPED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutFPEO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutFPND	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutFPNO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutOHED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutOHEO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutOHND	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutOHNO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutRED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutREO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutRLD	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutRLO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutRND	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutRNO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutTED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutTEO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutTLD	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutTLO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutTND	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutTNO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutWED	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutWEO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutWLD	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutWLO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutWND	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CoverCropTradNutWNO	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CropIrrMgmt	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	ForestBuffers	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	ForestBuffNarrow	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	GrassBuffers	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	GrassBuffNarrow	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	LandRetireOpen	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	LandRetirePas	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	IncorpHighEarly	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	IncorpHighLate	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	IncorpLowEarly	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	IncorpLowLate	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	Injection	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	NMCoreN	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	NMCoreP	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	NMPlaceN	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	NMRateN	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	NMTimeN	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	NMPlaceP	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	NMRateP	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	NMTimeP	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	ConPlan	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	DitchFilter	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	ConserveTill	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	HRTill	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	LowResTill	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	TreePlant	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	WaterContStruc	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	WetlandCreateFloodplain	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	WetlandCreateHeadwater	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	WetlandRestoreFloodplain	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	WetlandRestoreHeadwater	N42001PM3_3040_3340	Full Season Soybeans	0.0	Acres
beebop	DOD	PA	CarSeqAltCrop	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradLEA	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradLED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradLEO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradLND	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradLNO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradAREA	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradARED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradAREO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradARND	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradARNO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradBEA	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradBED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradBEO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradBND	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradBNO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradBREA	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradBRED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradBREO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradFEA	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradFED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradFEO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradFPEA	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradFPED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradFPEO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradFPND	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradFPNO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradLGLEA	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradLGLED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradLGLEO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradLGLND	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradLGLNO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradLGHEA	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradLGHED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradLGHEO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradLGHND	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradLGHNO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradOHEA	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradOHED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradOHEO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradOHND	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradOHNO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradOKEA	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradOKED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradOKEO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradREA	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradRED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradREO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradRLD	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradRLO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradRND	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradRNO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradTEA	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradTED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradTEO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradTLD	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradTLO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradTND	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradTNO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradWEA	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradWED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradWEO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradWLD	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradWLO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradWND	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradWNO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutARED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutAREO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutARND	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutARNO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutBED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutBEO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutBND	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutBNO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutBRED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutBREO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutFPED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutFPEO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutFPND	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutFPNO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutOHED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutOHEO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutOHND	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutOHNO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutRED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutREO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutRLD	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutRLO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutRND	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutRNO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutTED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutTEO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutTLD	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutTLO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutTND	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutTNO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutWED	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutWEO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutWLD	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutWLO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutWND	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CoverCropTradNutWNO	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	CropIrrMgmt	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	ForestBuffers	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	ForestBuffNarrow	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	GrassBuffers	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	GrassBuffNarrow	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	LandRetireOpen	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	LandRetirePas	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	IncorpHighEarly	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	IncorpHighLate	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	IncorpLowEarly	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	IncorpLowLate	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	Injection	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	NMCoreN	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	NMCoreP	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	NMPlaceN	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	NMRateN	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
beebop	DOD	PA	NMTimeN	N42001PM3_3040_3340	Grain with Manure	0.0	Acres
